Activity Period,Activity Period - Calc,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201608,8/1/2016,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15080
201608,8/1/2016,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14575
201608,8/1/2016,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2178
201608,8/1/2016,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1995
201608,8/1/2016,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,161049
201608,8/1/2016,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,160972
201608,8/1/2016,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1993
201608,8/1/2016,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,4586
201608,8/1/2016,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6404
201608,8/1/2016,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,158488
201608,8/1/2016,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,159185
201608,8/1/2016,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,29
201608,8/1/2016,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,11000
201608,8/1/2016,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,10389
201608,8/1/2016,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,11352
201608,8/1/2016,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,11674
201608,8/1/2016,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,6714
201608,8/1/2016,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5654
201608,8/1/2016,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9855
201608,8/1/2016,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8870
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,13712
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,22832
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,International,G,851
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,307346
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,319952
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,184
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,469999
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,436976
201608,8/1/2016,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,394
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,97318
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,77576
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,1220
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,9942
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,7855
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,375
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,12757
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,3041
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,11166
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,18179
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,43022
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,41654
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,267
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,23705
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,4615
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,531
201608,8/1/2016,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,16374
201608,8/1/2016,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,225157
201608,8/1/2016,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,224015
201608,8/1/2016,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5509
201608,8/1/2016,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,4695
201608,8/1/2016,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,15099
201608,8/1/2016,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,14502
201608,8/1/2016,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Deplaned,Low Fare,International,A,8823
201608,8/1/2016,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Enplaned,Low Fare,International,A,5644
201608,8/1/2016,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Other,International,A,7383
201608,8/1/2016,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Low Fare,International,A,7124
201608,8/1/2016,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,8285
201608,8/1/2016,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,8053
201608,8/1/2016,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,3999
201608,8/1/2016,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,3668
201609,9/1/2016,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,7207
201609,9/1/2016,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,7464
201609,9/1/2016,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,11437
201609,9/1/2016,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,11736
201609,9/1/2016,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,5568
201609,9/1/2016,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,4926
201609,9/1/2016,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,41970
201609,9/1/2016,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,42723
201609,9/1/2016,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,14107
201609,9/1/2016,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,10377
201609,9/1/2016,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,18946
201609,9/1/2016,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,19824
201609,9/1/2016,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,2791
201609,9/1/2016,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,2373
201609,9/1/2016,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8491
201609,9/1/2016,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8443
201609,9/1/2016,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,59408
201609,9/1/2016,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,57527
201609,9/1/2016,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5475
201609,9/1/2016,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,6032
201609,9/1/2016,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7061
201609,9/1/2016,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7039
201609,9/1/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,73770
201609,9/1/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,76454
201609,9/1/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,108517
201609,9/1/2016,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,105592
201609,9/1/2016,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8483
201609,9/1/2016,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6626
201609,9/1/2016,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20069
201609,9/1/2016,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,20589
201609,9/1/2016,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,4294
201609,9/1/2016,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,4263
201609,9/1/2016,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,20329
201609,9/1/2016,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,18568
201609,9/1/2016,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9213
201609,9/1/2016,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8984
201609,9/1/2016,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,8731
201609,9/1/2016,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,6246
201609,9/1/2016,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6067
201609,9/1/2016,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5412
201609,9/1/2016,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,16144
201609,9/1/2016,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,16603
201609,9/1/2016,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,11510
201609,9/1/2016,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,10243
201609,9/1/2016,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,141726
201609,9/1/2016,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,141560
201609,9/1/2016,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,16296
201609,9/1/2016,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13696
201609,9/1/2016,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,11765
201609,9/1/2016,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,10990
201609,9/1/2016,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,6198
201609,9/1/2016,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,5476
201609,9/1/2016,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,35750
201609,9/1/2016,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,36571
201609,9/1/2016,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15751
201609,9/1/2016,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,15644
201609,9/1/2016,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6221
201609,9/1/2016,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6398
201609,9/1/2016,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,2035
201609,9/1/2016,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,2032
201609,9/1/2016,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,67049
201609,9/1/2016,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,65966
201609,9/1/2016,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,269
201609,9/1/2016,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,248
201609,9/1/2016,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,13387
201609,9/1/2016,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,12992
201609,9/1/2016,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,9974
201609,9/1/2016,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,8193
201609,9/1/2016,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,22744
201609,9/1/2016,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,22757
201609,9/1/2016,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9377
201609,9/1/2016,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8076
201609,9/1/2016,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,8382
201609,9/1/2016,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,7457
201609,9/1/2016,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7413
201609,9/1/2016,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6779
201609,9/1/2016,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13130
201609,9/1/2016,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12840
201609,9/1/2016,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,8615
